::ffff:127.0.0.1 - - [18/Nov/2023:04:57:15 +0000] "POST /api/auth/register/ HTTP/1.1" 400 1398 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:04:59:42 +0000] "POST /api/auth/register/ HTTP/1.1" 201 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:03:41 +0000] "POST /api/auth/login/ HTTP/1.1" 200 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:03:53 +0000] "POST /api/auth/login/ HTTP/1.1" 200 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:03:53 +0000] "POST /api/auth/login/ HTTP/1.1" 200 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:04:40 +0000] "POST /api/auth/login/ HTTP/1.1" 200 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:06:01 +0000] "POST /api/auth/login/ HTTP/1.1" 200 386 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [18/Nov/2023:05:09:59 +0000] "GET /api/todos HTTP/1.1" 200 768 "-" "PostmanRuntime/7.35.0"
::ffff:127.0.0.1 - - [18/Nov/2023:05:12:25 +0000] "GET /api/todos/ HTTP/1.1" 403 1285 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:12:36 +0000] "GET /api/todos/ HTTP/1.1" 403 1285 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:14:29 +0000] "GET /api/todos/ HTTP/1.1" 403 1285 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:14:56 +0000] "GET /api/todos/ HTTP/1.1" 403 1285 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:15:54 +0000] "GET /api/todos/ HTTP/1.1" 200 768 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:16:06 +0000] "GET /api/todos/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:16:19 +0000] "GET /api/todos/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:18:59 +0000] "GET /api/todos/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [18/Nov/2023:05:19:29 +0000] "GET /api/todos/ HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
